0,17661
1,29933
2,31157
3,3991
4,3479
5,3297
6,3104
7,3887
8,24239
9,27561
10,23326
11,13670
12,9068
13,16128
14,8546
15,27744
16,7522
17,29230
18,30555
19,30968
20,30990
21,31177
22,30893
23,31559
24,31650
25,31475
26,31379
27,31289
28,31302
29,31384
30,31531
31,31080
32,31057
33,31050
34,31100
35,31220
36,30736
37,11685
38,28546
39,30630
40,30805
41,30858
42,30514
43,30846
44,31183
45,31252
46,31114
47,30855
48,17227
49,28751
50,15912
51,30651
52,9806
53,29901
54,31346
55,31562
56,31411
57,16049
58,16907
59,21712
60,18690
61,32102
62,31715
63,31511
64,31353
65,31249
66,30080
67,29846
68,13106
69,15704
70,29892
71,9220
72,23666
73,29337
74,30520
75,29985
76,28538
77,12837
78,26260
79,13487
80,9421
81,22326
82,28725
83,29136
84,29643
85,29423
86,29620
87,29765
88,30362
89,30535
90,30364
91,30354
92,30242
93,30277
94,29949
95,30378
96,30833
97,30622
98,30205
99,30431
100,30422
101,30418
102,30875
103,16458
104,28910
105,30199
106,29878
107,30219
108,30426
109,30436
110,30238
111,30181
112,30190
113,30449
114,30493
115,30176
116,13783
117,21721
118,12737
119,8825
120,13600
121,28005
122,28892
123,29599
124,29678
125,30234
126,30449
127,30132
128,28868
129,27672
130,28669
131,30099
132,30960
133,30768
134,30907
135,31135
136,31234
137,31431
138,31462
139,30966
140,30690
141,31105
142,31230
143,31081
144,31352
145,31057
146,30878
147,30692
148,30478
149,30618
150,30996
151,30944
152,30455
153,30512
154,30290
155,30053
156,30547
157,30593
158,30539
159,30837
160,30858
161,30576
162,30581
163,30642
164,31387
165,30853
166,18186
167,21888
168,29170
169,30703
170,17244
171,27724
172,27612
173,10326
174,28855
175,13785
176,15926
177,13412
178,10463
179,9349
180,13566
181,25814
182,35723
183,36070
184,35661
185,35098
186,34187
187,33054
188,31128
189,30971
190,31298
191,31080
192,30600
193,30695
194,30706
195,30554
196,30931
197,30799
198,31057
199,27196
200,13396
201,14526
202,15256
203,26313
204,30047
205,28468
206,10160
207,6156
208,5536
209,5060
210,4769
211,4588
212,4750
213,4575
214,4329
215,4128
216,3673
217,3673
218,3702
219,3787
220,3929
221,4142
222,4254
223,4271
224,4233
225,17543
226,26410
227,29016
228,11441
229,13447
230,26579
231,11385
232,27025
233,13874
234,20047
235,10491
236,20292
237,11831
238,32403
239,33153
240,33597
241,33318
242,32443
243,31489
244,30901
245,30575
246,30183
247,30143
248,30196
249,30183
250,30206
251,29974
252,30173
253,30303
254,30325
255,30669
256,30729
257,30837
258,30607
259,30530
260,30459
261,30410
262,30395
263,30447
264,30373
265,30577
266,30888
267,30709
268,30502
269,30585
270,30585
271,30882
272,30735
273,30975
274,30881
275,30831
276,30700
277,30628
278,30616
279,30305
280,30352
281,30069
282,30504
283,30422
284,30554
285,32119
286,32462
287,32346
288,32125
289,32253
290,31777
291,31914
292,32031
293,32101
294,32244
295,32144
296,32049
297,31982
298,31842
299,32153
300,31988
301,31930
302,32286
303,32272
304,21175
305,5075
306,2477
307,2372
308,2509
309,2809
310,3004
311,3058
312,3142
313,3315
314,3276
315,3205
316,3378
317,3204
318,6949
319,20904
320,28395
321,22790
322,14321
323,22435
324,27835
325,6321
326,11948
327,22475
328,9870
329,22277
330,25930
331,23428
332,26512
333,11964
334,19732
335,32618
336,32491
337,31425
338,32578
339,32420
340,31964
341,31309
342,30108
343,9571
344,3122
345,2184
346,1239
347,1995
348,9857
349,27012
350,28108
351,28306
352,28533
353,28928
354,29412
355,29283
356,29300
357,29429
358,29275
359,27890
360,27319
361,27173
362,13458
363,23586
364,26734
365,27980
366,29827
367,29777
368,30295
369,30800
370,31261
371,31050
372,31270
373,31029
374,30021
375,30060
376,30007
377,29943
378,27700
379,16708
380,13660
381,25940
382,17180
383,10792
384,17349
385,25644
386,24963
387,24977
388,25084
389,24714
390,24706
391,24791
392,25331
393,25561
394,25494
395,25294
396,25385
397,26164
398,26375
399,26620
400,27328
401,27250
402,27596
403,27772
404,27973
405,28142
406,28586
407,28521
408,28877
409,28230
410,28066
411,28150
412,27956
413,28047
414,28577
415,28577
416,28333
417,28430
418,28328
419,27914
420,28307
421,28431
422,28732
423,28577
424,27025
425,13123
426,12139
427,25219
428,26496
429,13160
430,25843
431,12644
432,26946
433,26946
434,28909
435,29134
436,29255
437,29832
438,29609
439,29451
440,29930
441,29536
442,26980
443,27197
444,27254
445,27015
446,27107
447,27194
448,27504
449,27830
450,27817
451,27727
452,27469
453,27112
454,27360
455,27965
456,28021
457,27700
458,27936
459,27781
460,27579
461,27510
462,28229
463,28290
464,28308
465,28298
466,28004
467,27971
468,27994
469,27777
470,28312
471,27937
472,27624
473,22408
474,12380
475,9200
476,8231
477,10962
478,14249
479,25288
480,28503
481,28488
482,28429
483,28330
484,12337
485,9207
486,7876
487,7178
488,7162
489,7220
490,7687
491,8540
492,9970
493,11611
494,10858
495,20989
496,25530
497,26429
498,26364
499,26281
500,26317
501,26980
502,26739
503,26970
504,26710
505,26502
506,18495
507,10420
508,10524
509,19803
510,24560
511,16133
512,19552
513,24381
514,24595
515,22055
516,13443
517,12331
518,22071
519,26619
520,26881
521,28967
522,28923
523,29117
524,29317
525,29750
526,29461
527,29652
528,29452
529,29375
530,14150
531,11167
532,10387
533,9638
534,8144
535,8207
536,8373
537,8434
538,11254
539,13232
540,23446
541,26341
542,28427
543,28955
544,28839
545,28972
546,27616
547,14371
548,13297
549,23860
550,13449
551,13309
552,20184
553,25100
554,21583
555,10772
556,19023
557,12963
558,12625
559,12750
560,12446
561,12445
562,21255
563,24639
564,26074
565,27064
566,27683
567,27830
568,25715
569,26098
570,25808
571,25871
572,25688
573,25888
574,25920
575,25700
576,25706
577,21558
578,12322
579,19996
580,21736
581,11274
582,11660
583,12069
584,8869
585,14720
586,21795
587,23732
588,23899
589,24285
590,25079
591,24837
592,25631
593,25457
594,25495
595,25359
596,25464
597,23803
598,12276
599,23215
600,24852
601,25535
602,25969
603,25761
604,26071
605,26085
606,26072
607,26143
608,26008
609,25708
610,25829
