0,302
1,308
2,307
3,306
4,304
5,310
6,312
7,307
8,312
9,314
10,314
11,318
12,316
13,316
14,318
15,310
16,66
17,3
18,208
19,266
20,282
21,290
22,298
23,290
24,288
25,283
26,285
27,289
28,288
29,291
30,296
31,300
32,294
33,300
34,302
35,303
36,302
37,304
38,308
39,309
40,304
41,307
42,311
43,314
44,313
45,318
46,316
47,317
48,313
49,321
50,321
51,321
52,321
53,325
54,323
55,320
56,321
57,325
58,327
59,330
60,327
61,333
62,332
63,328
64,333
65,329
66,331
67,332
68,330
69,330
70,333
71,326
72,332
73,328
74,324
75,321
76,321
77,322
78,328
79,322
80,319
81,322
82,329
83,315
84,317
85,319
86,315
87,311
88,303
89,308
90,304
91,306
92,306
93,304
94,307
95,304
96,304
97,309
98,310
99,309
100,306
101,300
102,305
103,302
104,308
105,308
106,309
107,308
108,308
109,313
110,310
111,309
112,309
113,314
114,312
115,313
116,313
117,312
118,314
119,301
120,301
121,303
122,303
123,307
124,306
125,306
126,310
127,310
128,314
129,304
130,306
131,307
132,301
133,308
134,307
135,308
136,309
137,298
138,296
139,294
140,292
141,290
142,294
143,298
144,295
145,299
146,296
147,293
148,284
149,289
150,292
151,290
152,295
153,293
154,292
155,287
156,290
157,291
158,289
159,5
160,0
161,148
162,239
163,276
164,283
165,281
166,278
167,268
168,264
169,260
170,259
171,261
172,268
173,271
174,271
175,268
176,273
177,274
178,268
179,272
180,269
181,270
182,269
183,277
184,279
185,279
186,285
187,283
188,274
189,276
190,276
191,274
192,273
193,275
194,275
195,277
196,273
197,272
198,272
199,280
200,283
201,283
202,279
203,276
204,273
205,272
206,271
207,271
208,272
209,270
210,267
211,280
212,277
213,285
214,284
215,284
216,284
217,285
218,286
219,283
220,288
221,289
222,292
223,290
224,292
225,289
226,290
227,286
228,287
229,286
230,292
231,291
232,294
233,289
234,290
235,288
236,294
237,289
238,294
239,291
240,294
241,292
242,288
243,294
244,291
245,294
246,290
247,288
248,288
249,288
250,282
251,283
252,287
253,287
254,284
255,279
256,279
257,279
258,277
259,265
260,264
261,264
262,260
263,0
264,0
265,131
266,237
267,243
268,251
269,254
270,254
271,243
272,243
273,242
274,240
275,246
276,248
277,255
278,256
279,257
280,267
281,268
282,269
283,269
284,271
285,271
286,274
287,277
288,283
289,285
290,284
291,281
292,279
293,267
294,265
295,263
296,258
297,260
298,256
299,259
300,255
301,261
302,266
303,265
304,270
305,272
306,276
307,276
308,277
309,282
310,274
311,276
312,275
313,279
314,278
315,274
316,278
317,270
318,268
319,266
320,270
321,271
322,270
323,270
324,281
325,281
326,273
327,273
328,267
329,267
330,262
331,256
332,257
333,258
334,259
335,264
336,265
337,270
338,271
339,269
340,264
341,261
342,261
343,261
344,258
345,261
346,262
347,265
348,266
349,268
350,264
351,258
352,258
353,259
