0,702
1,869
2,909
3,922
4,916
5,920
6,915
7,943
8,944
9,941
10,934
11,933
12,929
13,924
14,919
15,926
16,931
17,918
18,938
19,928
20,937
21,955
22,942
23,957
24,986
25,1005
26,1006
27,1035
28,1009
29,1018
30,1021
31,1031
32,1066
33,995
34,1041
35,1053
36,1067
37,1215
38,1181
39,1070
40,1057
41,1042
42,951
43,970
44,1027
45,1022
46,1030
47,1024
48,1025
49,1014
50,989
51,998
52,993
53,990
54,1012
55,1007
56,1005
57,939
58,99
59,576
60,719
61,846
62,912
63,955
64,985
65,1021
66,1044
67,1029
68,1038
69,1036
70,1039
71,1033
72,1031
73,1028
74,1029
75,1049
76,1055
77,1053
78,1059
79,1051
80,1049
81,1043
82,1051
83,1046
84,1035
85,1015
86,1003
87,1013
88,1026
89,1021
90,973
91,956
92,980
93,986
94,969
95,973
96,987
97,975
98,980
99,989
100,984
101,977
102,985
103,973
104,985
105,980
106,964
107,964
108,988
109,996
110,1001
111,985
112,986
113,1001
114,997
115,998
116,1000
117,1004
118,1006
119,1004
120,991
121,1002
122,985
123,979
124,980
125,971
126,982
127,982
128,976
129,986
130,996
131,994
132,1001
133,1004
134,1008
135,994
136,998
137,989
138,990
139,991
140,990
141,1000
142,1023
143,1018
144,1036
145,1031
146,1043
147,1023
148,1030
149,1032
150,1035
151,1040
152,1056
153,1052
154,1054
155,1035
156,1048
157,1058
158,1066
159,1075
160,1071
161,1068
162,1070
163,1062
164,1063
165,1054
166,1050
167,1056
168,1078
169,1079
170,854
171,86
172,750
173,750
174,893
175,921
176,992
177,1021
178,1029
179,1023
180,1030
181,1032
182,1025
183,1028
184,1038
185,1028
186,1034
187,1024
188,1045
189,1035
190,1047
191,1028
192,1004
193,1015
194,1027
195,1031
196,1022
197,1028
198,1029
199,1020
200,1009
201,1005
202,1019
203,1009
204,1006
205,1027
206,1016
207,1047
208,1070
209,1053
210,1063
211,1060
212,1059
213,1066
214,1070
215,1058
216,1042
217,1041
218,1036
219,1036
220,1023
221,1038
222,1042
223,1040
224,1032
225,1027
226,1041
227,1025
228,1027
229,1010
230,998
231,1008
232,995
233,998
234,993
235,989
236,989
237,957
238,974
239,983
240,978
241,966
242,971
243,973
244,966
245,991
246,1002
247,992
248,974
249,971
250,969
251,969
252,979
253,966
254,983
255,993
256,1001
257,980
258,995
259,985
260,998
261,1001
262,988
263,995
264,987
265,1000
266,1007
267,1002
268,1007
269,998
270,999
271,1015
272,999
273,1006
274,1011
275,995
276,995
277,995
278,1012
279,1006
280,1013
281,1008
282,1011
283,1020
284,1021
285,1022
286,726
287,441
288,673
289,857
290,877
291,882
292,906
293,957
294,1013
295,1016
296,1011
297,1004
298,1028
299,1026
300,1028
301,1019
302,1018
303,1045
304,1050
305,1065
306,1092
307,1086
308,1076
309,1072
310,1078
311,1088
312,1090
313,1074
314,1069
315,1082
316,1088
317,1082
318,1075
319,1071
320,1080
321,1065
322,1060
323,1071
324,1082
325,1070
326,1063
327,1070
328,1072
329,1049
330,1019
331,1026
332,1021
333,1005
334,1005
335,998
336,1003
337,995
338,996
339,969
340,968
341,915
342,1003
343,1007
344,1049
345,1038
346,1053
347,960
348,925
349,932
350,935
351,954
352,950
353,945
354,945
355,949
356,952
357,961
358,976
359,991
360,988
361,1021
362,1041
363,1055
364,1053
365,1055
366,1051
367,1059
368,1057
369,1059
370,1054
371,1054
372,1057
373,1057
374,1067
375,1069
376,1063
377,1079
378,1088
379,1074
380,1082
381,1082
382,1081
383,1083
384,1082
385,1090
386,1087
387,1100
388,1085
389,1101
390,1092
391,1104
392,1100
393,1195
394,1262
395,1317
396,1290
397,1185
398,1148
399,1088
400,1108
401,1049
402,967
403,928
404,906
405,906
406,879
407,868
408,860
409,850
410,779
411,774
412,773
413,798
414,759
415,673
416,658
417,712
418,723
419,764
420,752
421,717
422,694
423,615
424,638
425,603
426,612
427,608
428,581
429,651
430,670
431,676
432,685
433,302
434,132
435,558
436,608
437,629
438,628
439,649
440,670
441,648
442,669
443,648
444,628
445,642
446,630
447,630
448,590
449,576
450,547
451,550
452,550
453,521
454,535
455,542
456,519
457,535
458,597
459,575
460,586
461,593
462,618
463,609
464,599
465,692
466,715
467,688
468,702
469,717
470,685
471,591
472,567
473,602
474,610
475,602
476,606
477,625
478,642
479,665
480,700
481,703
482,700
483,707
484,713
485,715
486,710
487,713
488,738
489,745
490,743
491,737
492,633
493,80
494,235
495,563
496,762
497,796
498,834
499,861
500,880
501,879
502,845
503,843
504,847
505,874
506,889
507,884
508,897
509,883
510,867
511,849
512,828
513,832
514,846
515,836
516,847
517,836
518,841
519,858
520,858
521,857
522,860
523,857
524,751
525,102
526,129
527,719
528,790
529,862
530,862
531,893
532,887
533,877
534,877
535,874
536,879
537,890
538,893
539,893
540,889
541,886
542,892
543,901
544,898
545,899
546,905
547,901
548,915
549,913
550,897
551,922
552,921
553,923
554,942
555,920
556,924
557,939
558,943
559,938
560,931
561,928
562,950
563,946
564,953
565,938
566,939
567,947
568,958
569,954
570,962
571,97
572,529
573,790
574,865
575,909
576,955
577,1
578,1
579,1
580,1
581,1
582,1
583,1
584,1
585,1
586,1
587,1
588,1
589,1
590,1
591,1
592,1
593,1
594,1
595,1
596,1
597,1
598,1
599,1
600,1
601,1
602,1
603,1
604,1
605,1
606,1
607,1
608,1
609,1
610,1
611,1
612,1
613,1
614,1
615,1
616,1
617,1
618,1
619,1
620,1
621,1
622,1
623,1
624,1
625,1
626,1
627,1
628,1
629,1
630,1
631,1
632,1
633,1
634,1
635,1
636,1
637,1
638,0
639,0
640,0
641,0
642,0
643,0
644,0
645,0
646,0
647,0
648,0
649,0
650,0
651,0
652,0
653,0
654,0
655,0
656,0
657,0
658,0
659,0
660,0
661,0
662,0
663,0
664,0
665,0
666,0
667,0
668,0
669,0
670,0
671,0
672,0
673,0
674,0
675,0
676,0
677,0
678,0
679,0
680,0
681,0
682,0
683,0
684,0
685,0
686,0
687,0
688,0
689,0
690,0
691,0
692,0
693,0
694,509
695,713
696,204
697,0
698,0
699,0
700,153
701,357
702,357
703,1210
704,1246
705,1246
706,1246
707,1246
708,1246
709,1246
710,1246
711,1246
712,1246
713,1246
714,1246
715,1246
716,1246
717,1246
718,1246
719,1246
720,1246
721,1359
722,3528
723,5042
724,5423
725,5423
726,5423
727,5423
728,5423
729,5423
730,5423
731,5423
732,5268
733,2150
734,1105
735,398
736,379
737,379
738,347
739,347
740,347
741,347
742,347
743,347
744,347
745,347
746,628
747,1320
748,1399
749,1399
750,1399
751,1399
752,1399
753,1399
754,1399
755,1399
756,1399
757,1399
758,1399
759,1399
760,1399
761,1399
762,1399
763,1599
764,3412
765,5903
766,5835
767,5835
768,5835
769,5835
770,5835
771,5835
772,5835
773,5835
774,5835
775,5835
776,5835
777,5835
778,5835
779,5835
780,5835
781,5835
782,5835
783,5835
784,5742
785,5544
786,5544
787,5544
788,5544
789,5544
790,5544
791,5544
792,5544
793,5544
794,5544
795,5544
796,5544
797,5544
798,5544
799,5544
800,5544
801,5544
802,5544
803,5544
804,5544
805,5544
806,5544
807,5544
808,5544
809,5544
810,5544
811,6112
812,6112
813,6112
814,6112
815,6112
816,6112
817,6112
818,6112
819,6112
820,6112
821,6112
822,6112
823,6112
824,6112
825,6112
826,6112
827,6112
828,6112
829,6112
830,6112
831,6112
832,6112
833,6112
834,6112
835,6112
836,6112
837,6112
838,6112
839,6112
840,6112
841,6112
842,6112
843,6112
844,6112
845,6112
846,6112
847,6112
848,6112
849,6112
850,6112
851,6112
852,6112
853,6112
854,6112
855,6112
856,6112
857,6112
858,6112
859,6112
860,6112
861,6112
862,6112
863,6112
864,6112
865,6112
866,6112
867,6112
868,6112
869,6112
870,6112
871,6112
872,6112
873,6112
874,6112
875,6112
876,6112
877,6112
878,6112
879,6112
880,6112
881,6112
882,6112
883,6112
884,6112
885,6112
886,6112
887,6112
888,6112
889,6112
890,6112
891,6112
892,6112
893,6112
894,6112
895,6112
896,6112
897,6112
898,6112
899,6112
900,6112
901,6112
902,6112
903,6112
904,6112
905,6112
906,6112
907,6112
908,6112
909,6112
